properties{
  direction = 2,
  breed = "robot",
  treasure_name = "spell",
}

enemy{
  layer = 0,
  x = 168,
  y = 61,
  direction = 3,
  breed = "robot",
  treasure_name = "spell",
}

teletransporter{
  layer = 0,
  x = 0,
  y = 240,
  width = 320,
  height = 16,
  destination_map = "adventure_map",
  destination = "destination_back",
}

block{
  layer = 0,
  x = 288,
  y = 133,
  sprite = "blocks/block_brown",
  pushable = false,
  pullable = false,
}

block{
  layer = 0,
  x = 304,
  y = 117,
  sprite = "blocks/block_brown",
  pushable = false,
  pullable = false,
}

block{
  layer = 0,
  x = 288,
  y = 165,
  sprite = "blocks/block_brown",
  pushable = false,
  pullable = false,
}

block{
  layer = 0,
  x = 304,
  y = 181,
  sprite = "blocks/block_brown",
  pushable = false,
  pullable = false,
}

destination{
  name = "destination_fall",
  layer = 0,
  x = 168,
  y = 125,
  direction = 0,
}

sensor{
  name = "enter_kislev",
  layer = 0,
  x = 168,
  y = 125,
  width = 16,
  height = 16,
}

block{
  name = "spot",
  layer = 0,
  x = 304,
  y = 133,
  sprite = "blocks/block_brown",
  pushable = false,
  pullable = false,
}

block{
  layer = 0,
  x = 304,
  y = 165,
  sprite = "blocks/block_brown",
  pushable = false,
  pullable = false,
}

