properties{
  layer = 0,
  x = 352,
  y = 0,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 384,
  y = 32,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 384,
  y = 0,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 416,
  y = 32,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 416,
  y = 0,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 448,
  y = 32,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 448,
  y = 0,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 480,
  y = 32,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 480,
  y = 0,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 512,
  y = 32,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 512,
  y = 0,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 544,
  y = 32,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 544,
  y = 0,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 576,
  y = 32,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 576,
  y = 0,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 608,
  y = 32,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 608,
  y = 0,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 640,
  y = 32,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 640,
  y = 0,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 672,
  y = 32,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 672,
  y = 0,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 704,
  y = 32,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 704,
  y = 0,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 736,
  y = 32,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 736,
  y = 0,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 128,
  y = 160,
  width = 320,
  height = 32,
  pattern = "square_8",
}

tile{
  layer = 0,
  x = 128,
  y = 128,
  width = 320,
  height = 32,
  pattern = "sign_6",
}

tile{
  layer = 0,
  x = 128,
  y = 96,
  width = 320,
  height = 32,
  pattern = "sign_6",
}

tile{
  layer = 0,
  x = 128,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 160,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 192,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 224,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 256,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 288,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 320,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 352,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 384,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 416,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 448,
  y = 160,
  width = 320,
  height = 32,
  pattern = "square_8",
}

tile{
  layer = 0,
  x = 448,
  y = 128,
  width = 320,
  height = 32,
  pattern = "sign_6",
}

tile{
  layer = 0,
  x = 448,
  y = 96,
  width = 320,
  height = 32,
  pattern = "sign_6",
}

tile{
  layer = 0,
  x = 448,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 480,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 512,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 544,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 576,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 608,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 640,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 672,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 704,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 736,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 0,
  y = 32,
  width = 32,
  height = 32,
  pattern = "bars_08",
}

tile{
  layer = 0,
  x = 160,
  y = 32,
  width = 32,
  height = 32,
  pattern = "bars_13",
}

tile{
  layer = 0,
  x = 192,
  y = 32,
  width = 32,
  height = 32,
  pattern = "bars_13",
}

tile{
  layer = 0,
  x = 224,
  y = 32,
  width = 32,
  height = 32,
  pattern = "bars_13",
}

tile{
  layer = 0,
  x = 256,
  y = 32,
  width = 32,
  height = 32,
  pattern = "bars_13",
}

tile{
  layer = 0,
  x = 288,
  y = 32,
  width = 32,
  height = 32,
  pattern = "bars_13",
}

tile{
  layer = 0,
  x = 320,
  y = 32,
  width = 32,
  height = 32,
  pattern = "bars_13",
}

tile{
  layer = 0,
  x = 352,
  y = 32,
  width = 32,
  height = 32,
  pattern = "bars_13",
}

tile{
  layer = 0,
  x = 384,
  y = 32,
  width = 32,
  height = 32,
  pattern = "bars_13",
}

tile{
  layer = 0,
  x = 416,
  y = 32,
  width = 32,
  height = 32,
  pattern = "bars_13",
}

tile{
  layer = 0,
  x = 448,
  y = 32,
  width = 32,
  height = 32,
  pattern = "bars_13",
}

tile{
  layer = 0,
  x = 480,
  y = 32,
  width = 32,
  height = 32,
  pattern = "bars_13",
}

tile{
  layer = 0,
  x = 512,
  y = 32,
  width = 224,
  height = 32,
  pattern = "bars_13",
}

tile{
  layer = 0,
  x = 736,
  y = 32,
  width = 32,
  height = 32,
  pattern = "bars_03",
}

tile{
  layer = 0,
  x = 672,
  y = 224,
  width = 32,
  height = 32,
  pattern = "lsteps_2",
}

tile{
  layer = 0,
  x = 704,
  y = 224,
  width = 32,
  height = 32,
  pattern = "lsteps_4",
}

tile{
  layer = 0,
  x = 736,
  y = 224,
  width = 32,
  height = 32,
  pattern = "lsteps_8",
}

tile{
  layer = 0,
  x = 736,
  y = 64,
  width = 32,
  height = 32,
  pattern = "bars_03",
}

tile{
  layer = 0,
  x = 736,
  y = 96,
  width = 32,
  height = 32,
  pattern = "bars_03",
}

tile{
  layer = 0,
  x = 736,
  y = 128,
  width = 32,
  height = 32,
  pattern = "bars_03",
}

tile{
  layer = 0,
  x = 736,
  y = 160,
  width = 32,
  height = 32,
  pattern = "bars_01",
}

tile{
  layer = 0,
  x = 96,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 96,
  y = 160,
  width = 32,
  height = 32,
  pattern = "square_8",
}

tile{
  layer = 0,
  x = 64,
  y = 80,
  width = 32,
  height = 32,
  pattern = "bruined_05",
}

tile{
  layer = 0,
  x = 96,
  y = 112,
  width = 32,
  height = 32,
  pattern = "bruined_09",
}

tile{
  layer = 0,
  x = 96,
  y = 80,
  width = 32,
  height = 32,
  pattern = "bruined_06",
}

tile{
  layer = 0,
  x = 96,
  y = 144,
  width = 32,
  height = 32,
  pattern = "bruined_12",
}

tile{
  layer = 0,
  x = 64,
  y = 144,
  width = 32,
  height = 32,
  pattern = "bruined_11",
}

tile{
  layer = 0,
  x = 32,
  y = 112,
  width = 32,
  height = 32,
  pattern = "bruined_07",
}

tile{
  layer = 0,
  x = 32,
  y = 80,
  width = 32,
  height = 32,
  pattern = "bruined_04",
}

tile{
  layer = 0,
  x = 32,
  y = 144,
  width = 32,
  height = 32,
  pattern = "bruined_10",
}

tile{
  layer = 0,
  x = 64,
  y = 160,
  width = 32,
  height = 32,
  pattern = "square_8",
}

tile{
  layer = 0,
  x = 0,
  y = 160,
  width = 32,
  height = 32,
  pattern = "square_7",
}

tile{
  layer = 0,
  x = 32,
  y = 160,
  width = 32,
  height = 32,
  pattern = "square_8",
}

tile{
  layer = 0,
  x = 0,
  y = 128,
  width = 32,
  height = 32,
  pattern = "square_4",
}

tile{
  layer = 0,
  x = 64,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 32,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_2",
}

tile{
  layer = 0,
  x = 0,
  y = 64,
  width = 32,
  height = 32,
  pattern = "square_1",
}

tile{
  layer = 0,
  x = 0,
  y = 96,
  width = 32,
  height = 32,
  pattern = "square_4",
}

tile{
  layer = 0,
  x = 32,
  y = 32,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 32,
  y = 0,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 64,
  y = 32,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 64,
  y = 0,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 96,
  y = 32,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 96,
  y = 0,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 128,
  y = 32,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 128,
  y = 0,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 32,
  y = 32,
  width = 32,
  height = 32,
  pattern = "bars_13",
}

tile{
  layer = 0,
  x = 64,
  y = 32,
  width = 32,
  height = 32,
  pattern = "bars_13",
}

tile{
  layer = 0,
  x = 96,
  y = 32,
  width = 32,
  height = 32,
  pattern = "bars_13",
}

tile{
  layer = 0,
  x = 128,
  y = 32,
  width = 32,
  height = 32,
  pattern = "bars_13",
}

tile{
  layer = 0,
  x = 0,
  y = 224,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 0,
  y = 192,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 32,
  y = 224,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 32,
  y = 192,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 64,
  y = 224,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 64,
  y = 192,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 96,
  y = 224,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

tile{
  layer = 0,
  x = 96,
  y = 192,
  width = 32,
  height = 32,
  pattern = "pavement_1",
}

teletransporter{
  layer = 0,
  x = 672,
  y = 240,
  width = 96,
  height = 16,
  destination_map = "adventure_map",
  destination = "destination_stairs",
}

destination{
  name = "destination",
  layer = 0,
  x = 720,
  y = 229,
  direction = 1,
}

npc{
  name = "kislev_oval",
  layer = 0,
  x = 720,
  y = 13,
  direction = 0,
  subtype = 1,
  sprite = "animals/kislev_oval",
}

sensor{
  name = "chase_start",
  layer = 0,
  x = 632,
  y = 77,
  width = 16,
  height = 192,
}

teletransporter{
  layer = 0,
  x = 64,
  y = 112,
  width = 32,
  height = 32,
  destination_map = "combat_map",
  destination = "destination_fall",
  sprite = "teletransporters/hole",
  sound = "falling_on_hole",
}

